"linea","id","title","description","price","link",
196,5534,Sonia Chocolate Sala,"&lt;p style=&quot;text-align: justify;&quot;&gt;Salas modernas &lt;strong&gt;SONIA&lt;/strong&gt;. Deja que la suavidad de sus telas tipo suede te consientan. Realizadas con madera de la m&amp;aacute;s alta calidad y con costuras en contraste. La sala Sonia es el conjunto que le hace falta a tu espacio.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",25400.00 MXN,https://dico.com.mx/df/ala-sonia-v-chocolate.html
197,5548,Akura Topo Sala Modular,"Una sala ideal para espacios peque&ntilde;os, &lt;b&gt;AKURA&lt;/b&gt; est&aacute; elaborada en madera de pino para resistir todo tipo de uso, su tapizado en microfibra es id&oacute;neo para largas horas de pl&aacute;ticas, sus cojines son el complento perfecto para cualquier decoraci&oacute;n de tu hogar. *YLM",18000.00 MXN,https://dico.com.mx/df/akura-topo-sala-modular-5800.html
198,5549,Akura Naranja Sala Modular,"Una sala ideal para espacios peque&ntilde;os, &lt;b&gt;AKURA&lt;/b&gt; est&aacute; elaborada en madera de pino para resistir todo tipo de uso, su tapizado en microfibra es id&oacute;neo para largas horas de pl&aacute;ticas, sus cojines son el complento perfecto para cualquier decoraci&oacute;n de tu hogar. *YLM",18000.00 MXN,https://dico.com.mx/df/akura-naranja-sala-modular-5801.html
199,5551,Akura Geranium Sala Modular,"Una sala ideal para espacios peque&ntilde;os, &lt;b&gt;AKURA&lt;/b&gt; est&aacute; elaborada en madera de pino para resistir todo tipo de uso, su tapizado en microfibra es id&oacute;neo para largas horas de pl&aacute;ticas, sus cojines son el complento perfecto para cualquier decoraci&oacute;n de tu hogar. *YLM",18000.00 MXN,https://dico.com.mx/df/akura-geranium-sala-modular-5803.html
200,5560,Roller Negro Sillón,"&lt;p style=&quot;text-align: justify;&quot;&gt;Los sillones ocasionales &lt;strong&gt;ROLLER&lt;/strong&gt; ser&amp;aacute;n la atracci&amp;oacute;n de tu hogar. Desde su resistente tela en varios colores hasta sus patas de madera con acabado tipo cromo. Te encantar&amp;aacute; tener uno de estos.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",5000.00 MXN,https://dico.com.mx/df/roller-negro-sillon-ocasional-5686.html
201,5564,Roller Cafe Sillón,"Una pieza de arte moderno en su m&aacute;xima expresi&oacute;n, los sillones ocasionales Roller ser&aacute;n la atracci&oacute;n de tu hogar que f&aacute;cilmente podr&iacute;an resaltar de entre todos tus muebles. Convierte el cuarto principal de tu casa en una sala de arte moderno. Desde su resistente tela en varios colores hasta sus patas de madera con acabado tipo cromo te encantar&aacute; tener uno de estos.
JS.",5000.00 MXN,https://dico.com.mx/df/roller-cafe-sillon-ocasional-5690.html
202,5565,Roller Vino Sillón,"Una pieza de arte moderno en su m&aacute;xima expresi&oacute;n, los sillones ocasionales Roller ser&aacute;n la atracci&oacute;n de tu hogar que f&aacute;cilmente podr&iacute;an resaltar de entre todos tus muebles. Convierte el cuarto principal de tu casa en una sala de arte moderno. Desde su resistente tela en varios colores hasta sus patas de madera con acabado tipo cromo te encantar&aacute; tener uno de estos.
JS.",5000.00 MXN,https://dico.com.mx/df/roller-vino-sillon-ocasional-5691.html
203,5567,Roller Azul Sillón,"Una pieza de arte moderno en su m&aacute;xima expresi&oacute;n, los sillones ocasionales Roller ser&aacute;n la atracci&oacute;n de tu hogar que f&aacute;cilmente podr&iacute;an resaltar de entre todos tus muebles. Convierte el cuarto principal de tu casa en una sala de arte moderno. Desde su resistente tela en varios colores hasta sus patas de madera con acabado tipo cromo te encantar&aacute; tener uno de estos.
JS.",5000.00 MXN,https://dico.com.mx/df/roller-azul-sillon-ocasional-5693.html
204,5573,Beirut Comedor,"&lt;p&gt;Dale un toque de sobriedad a tu casa con este hermoso comedor &lt;strong&gt;BEIRUT&lt;/strong&gt; elaborado en madera industrializada de la m&amp;aacute;s alta calidad con sillas fabricadas en madera de pino y terminado en color chocolate.&lt;/p&gt;&lt;p&gt;&amp;nbsp;&lt;/p&gt;&lt;p&gt;YL&lt;/p&gt;",13200.00 MXN,https://dico.com.mx/df/beirut-comedor-5699.html
205,5602,Mokka Rojo Recámara K.S,"Espaciosa, moderna y de hermoso herrajes, &lt;b&gt;MOKKA&lt;/b&gt; fue creada, con un dise&ntilde;o innovador que reflejar&aacute; tu estilo de vida y buen gusto, elaborada en madera de la m&aacute;s alta calidad, tapizada en tactopiel que resalta cada detalle y su acabado en color chocolate demuestra que todo lo puedes encontrar en una misma rec&aacute;mara. *YLM",6800.00 MXN,https://dico.com.mx/df/mokka-rojo-recamara-king-size.html
206,5640,Vessi Gris Sala Modular,"Sala modular elaborada en madera de pino con tapiz en flother y resistentes patas cromadas. *YLM",18000.00 MXN,https://dico.com.mx/df/vessi-gris-sala-modular-izquierda-5766.html
207,5641,Vessi Rojo Sala Modular,"Sala modular elaborada en madera de pino con tapiz en flother y resistentes patas cromadas. *YLM",18000.00 MXN,https://dico.com.mx/df/vessi-rojo-sala-modular-izquierda-5767.html
208,5686,Muga Flex Colchón,"C&aacute;mbiate a la Colecci&oacute;n Muga cuando est&eacute;s listo para sentir una construcci&oacute;n y dise&ntilde;o &oacute;ptimos para el buen dormir en un colch&oacute;n Sealy. Con los materiales m&aacute;s finos,
construcci&oacute;n de nivel &ldquo;Flex&rdquo; y soporte especial para las zonas m&aacute;s pesadas del cuerpo, Muga representa lo mejor en colchones.",20000.00 MXN,https://dico.com.mx/df/muga-flex-colchon-5812.html
209,5698,Muga Box,".",7600.00 MXN,https://dico.com.mx/df/muga-box-5824.html
210,5720,Noemi Capuchino Sala Modular,"&iexcl;Hazlo a tu manera! Esta sala seccional le va bien a cualquier espacio de tu hogar. Su fresca loneta es ideal y duradera, sus patas de cromo complementan el estilo contempor&aacute;neo resaltado por sus originales cojines.*",20000.00 MXN,https://dico.com.mx/df/noemi-capuchino-loneta-sala-modular-5846.html
211,5737,Vessi Cafe Sala Modular,"Sala modular elaborada en madera de pino con tapiz en flother y resistentes patas cromadas. *YLM",18000.00 MXN,https://dico.com.mx/df/vessi-cafe-sala-modular-izquierda-5863.html
212,5837,Dizzen Chorona Jarrones Triangulares Vidrio Soplado,"Busca equilibrio a trav&eacute;s de combinaciones con colores vibrantes y elementos decorativos. Con los Jarrones Dizzen, aportas personalidad a tu espacio y lo haces &uacute;nico.",2000.00 MXN,https://dico.com.mx/df/dizzen-juego-jarrones-triangulares-vidrio-soplado-5963.html
213,5845,Palmer Chocolate Sala Modular,"El estilo moderno sigue llen&aacute;ndonos de un profundo confort con esta sala esquinera tapizada en suave microfibra. Sigue siendo una excelente manera de unificar tu decoraci&oacute;n. Opciones disponibles en shedr&oacute;n y chocolate.*",20000.00 MXN,https://dico.com.mx/df/palmer-chocolate-sala-modular-derecha.html
214,5848,Pola Naranja Sala Modular,"&lt;p&gt;La sala &lt;b&gt;POLA&lt;/b&gt; est&aacute; elaborada con madera de pino y tapizada con suede color chocolate, te convertir&aacute;s en la persona favorita a quien visitar. *YLM&lt;/p&gt;",14000.00 MXN,https://dico.com.mx/df/pola-naranja-suede-sala-modular-6100.html
215,5849,Pola Beige Sala Modular,"&lt;p style=&quot;text-align: justify;&quot;&gt;La sala &lt;b&gt;POLA&lt;/b&gt; est&aacute; elaborada con madera de pino y tapizada con suede color chocolate, te convertir&aacute;s en la persona favorita a quien visitar. *YLM&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;&amp;nbsp;&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;&lt;/p&gt;",14000.00 MXN,https://dico.com.mx/df/pola-beige-suede-sala-modular-6092.html
216,5850,Pola Chocolate Sala Modular,"&lt;p&gt;La sala &lt;b&gt;POLA&lt;/b&gt; est&aacute; elaborada con madera de pino y tapizada con suede color chocolate, te convertir&aacute;s en la persona favorita a quien visitar.
*YLM &lt;/p&gt;",14000.00 MXN,https://dico.com.mx/df/pola-chocolate-suede-sala-modular.html
217,5859,Paula Recámara Juvenil,"&lt;p style=&quot;text-align: justify;&quot;&gt;Dales un espacio propio y un lugar en donde mantener todo en orden, la rec&aacute;mara &lt;b&gt;PAULA&lt;/b&gt; est&aacute; elaborada en una combinaci&oacute;n de melaninas de alta calidad, resaltan sus divertidos colores y estampados, perfecta para guardar todo lo necesario. Complem&eacute;ntala con el set completo y convierte el cuarto de tu hija en pura diversi&oacute;n. *YLM &lt;/p&gt;",7700.00 MXN,https://dico.com.mx/df/paula-recamara-juvenil.html
218,5862,Paula Recámara Matrimonial,"&lt;p style=&quot;text-align: justify;&quot;&gt;&amp;iexcl;Limpia tu cuarto! Ahora hacerlo no es dif&amp;iacute;cil. Estas divertidas soluciones te brindan gran espacio para que tus hijos guarden todas sus cosas y mantengan su cuarto ordenado. Dales un espacio propio y un lugar en donde mantener todo en orden.&lt;/p&gt;",8400.00 MXN,https://dico.com.mx/df/paula-recamara-matrimonial.html
219,5863,Golden Chocolate Recámara Juvenil,"Hacer un juego la rec&aacute;mara de tu hijo le brindara seguridad y confort con su linda cabecera tapizada en tacto piel, a elegir entre dos tipos de colores, beige y chocolate. Pasaran horas de diversi&oacute;n y sue&ntilde;os.",10200.00 MXN,https://dico.com.mx/df/golden-marfil-recamara-juvenil.html
220,5865,Ovalos Litera con Escritorio,"&iquest;Espacios peque&ntilde;os? !Ya no es problema con esta litera contempor&aacute;nea, construida en s&oacute;lida madera industrializada de la m&aacute;s alta calidad, que s&oacute;lo la encontrar&aacute;s en Muebles Dico! Mant&eacute;n la habitaci&oacute;n de tus hijos bella y ordenada, dale tu toque personal escogiendo el color de tus edredones y accesorios. *descylm",20000.00 MXN,https://dico.com.mx/df/ovalos-litera-individual-individual-con-escritorio-5991.html
221,5879,Belgica Topo Sala Modular,"&lt;p&gt;La sala modular &lt;strong&gt;BELGICA&lt;/strong&gt; luce un impecable estilo contempor&amp;aacute;neo pues est&amp;aacute; elaborada con madera de pino de la m&amp;aacute;s alta calidad, cuenta con un tapiz en suede que da confort y gran calidad.&lt;/p&gt;&lt;p&gt;YL.&lt;/p&gt;",20000.00 MXN,https://dico.com.mx/df/belgica-topo-sala-modular-6005.html
222,5880,Belgica Chocolate Sala Modular,"&lt;p&gt;La sala modular &lt;strong&gt;BELGICA&lt;/strong&gt; luce un impecable estilo contempor&amp;aacute;neo pues est&amp;aacute; elaborada con madera de pino de la m&amp;aacute;s alta calidad, cuenta con un tapiz en suede que da confort y gran calidad.&lt;/p&gt;&lt;p&gt;&amp;nbsp;&lt;/p&gt;&lt;p&gt;YL.&lt;/p&gt;",20000.00 MXN,https://dico.com.mx/df/belgica-chocolate-sala-modular-6132.html
223,5881,Belgica Beige Sala Modular,"&lt;p&gt;La sala modular &lt;strong&gt;BELGICA&lt;/strong&gt; luce un impecable estilo contempor&amp;aacute;neo pues est&amp;aacute; elaborada con madera de pino de la m&amp;aacute;s alta calidad, cuenta con un tapiz en suede que da confort y gran calidad.&lt;/p&gt;&lt;p&gt;YL.&lt;/p&gt;",20000.00 MXN,https://dico.com.mx/df/belgica-beige-sala-modular-6133.html
224,5882,Belgica Calabaza Sala Modular,"&lt;p&gt;La sala modular &lt;strong&gt;BELGICA&lt;/strong&gt; luce un impecable estilo contempor&amp;aacute;neo pues est&amp;aacute; elaborada con madera de pino de la m&amp;aacute;s alta calidad, cuenta con un tapiz en suede que da confort y gran calidad.&lt;/p&gt;&lt;p&gt;&amp;nbsp;&lt;/p&gt;&lt;p&gt;YL.&lt;/p&gt;",20000.00 MXN,https://dico.com.mx/df/belgica-calabaza-sala-modular-6008.html
225,5900,Design Embarcación Cuadro Moderno,"Con los cuadros DESIGN, incorporas un elemento decorativo, que ayuda a reforzar el estilo de tu casa y aporta personalidad.",1000.00 MXN,https://dico.com.mx/df/design-embarcacion-cuadro-moderno.html
226,5902,Design Flor Durazno Cuadro Moderno,"Con los cuadros DESIGN, incorporas un elemento decorativo, que ayuda a reforzar el estilo de tu casa y aporta personalidad.",1000.00 MXN,https://dico.com.mx/df/design-flor-durazno-cuadro-moderno.html
227,5903,Design Puente Cuadro Moderno,"Con los cuadros DESIGN, incorporas un elemento decorativo, que ayuda a reforzar el estilo de tu casa y aporta personalidad.",1000.00 MXN,https://dico.com.mx/df/design-puente-cuadro-moderno.html
228,5904,Design Puntillismo Cuadro Moderno,"Con los cuadros DESIGN, incorporas un elemento decorativo, que ayuda a reforzar el estilo de tu casa y aporta personalidad.",1000.00 MXN,https://dico.com.mx/df/design-puntillismo-cuadro-moderno.html
229,5906,Design Butterfly Cuadro Moderno,"Con los cuadros DESIGN, incorporas un elemento decorativo, que ayuda a reforzar el estilo de tu casa y aporta personalidad.",1000.00 MXN,https://dico.com.mx/df/design-butterfly-cuadro-moderno-60-x-40-cm.html
230,5910,Design London Cuadro Moderno,"Con los cuadros DESIGN, incorporas un elemento decorativo, que ayuda a reforzar el estilo de tu casa y aporta personalidad.",1000.00 MXN,https://dico.com.mx/df/design-london-cuadro-moderno.html
231,5911,Design Ciudad Nocturna Cuadro Moderno,"Con los cuadros DESIGN, incorporas un elemento decorativo, que ayuda a reforzar el estilo de tu casa y aporta personalidad.",1000.00 MXN,https://dico.com.mx/df/design-ciudad-nocturna-cuadro-moderno.html
232,5912,Design Umbrella Cuadro Moderno,"&lt;p&gt;Con los cuadros &lt;strong&gt;DESIGN&lt;/strong&gt;, incorporas un elemento decorativo, que ayuda a reforzar el estilo de tu casa y aporta personalidad.&lt;/p&gt;",1000.00 MXN,https://dico.com.mx/df/design-umbrella-cuadro-moderno.html
233,5913,Design Cabina Cuadro Moderno,"Con los cuadros DESIGN, incorporas un elemento decorativo, que ayuda a reforzar el estilo de tu casa y aporta personalidad.",1000.00 MXN,https://dico.com.mx/df/design-cabina-cuadro-moderno.html
234,5914,Design Tren Cuadro Moderno,"Con los cuadros DESIGN, incorporas un elemento decorativo, que ayuda a reforzar el estilo de tu casa y aporta personalidad.",1000.00 MXN,https://dico.com.mx/df/design-tren-cuadro-moderno.html
235,5915,Design Alemania Cuadro Moderno,"Con los cuadros DESIGN, incorporas un elemento decorativo, que ayuda a reforzar el estilo de tu casa y aporta personalidad.",1000.00 MXN,https://dico.com.mx/df/design-alemania-cuadro-moderno.html
236,5916,Design Big Ben Cuadro Moderno,"Con los cuadros DESIGN, incorporas un elemento decorativo, que ayuda a reforzar el estilo de tu casa y aporta personalidad.",1000.00 MXN,https://dico.com.mx/df/design-big-ben-cuadro-moderno.html
237,5917,Design Buda Cuadro Moderno,"Con los cuadros DESIGN, incorporas un elemento decorativo, que ayuda a reforzar el estilo de tu casa y aporta personalidad.",1000.00 MXN,https://dico.com.mx/df/design-buda-cuadro-moderno.html
238,5918,Design Jeroglífico Cuadro Moderno,"Con los cuadros DESIGN, incorporas un elemento decorativo, que ayuda a reforzar el estilo de tu casa y aporta personalidad.",1000.00 MXN,https://dico.com.mx/df/design-jeroglifico-cuadro-moderno.html
239,5919,Design Amanecer Floral Cuadro Moderno,"Con los cuadros DESIGN, incorporas un elemento decorativo, que ayuda a reforzar el estilo de tu casa y aporta personalidad.",1000.00 MXN,https://dico.com.mx/df/design-amanecer-floral-cuadro-moderno.html
240,5920,Design Flor B&W Cuadro Moderno,"&lt;p style=&quot;text-align: justify;&quot;&gt;Con los cuadros &lt;strong&gt;DESIGN&lt;/strong&gt;, incorporas un elemento decorativo, que ayuda a reforzar el estilo de tu casa y aporta personalidad.&lt;/p&gt;",1000.00 MXN,https://dico.com.mx/df/design-flor-b-w-cuadro-moderno.html
241,5921,Design Tahiti Cuadro Moderno,"Con los cuadros DESIGN, incorporas un elemento decorativo, que ayuda a reforzar el estilo de tu casa y aporta personalidad.",1000.00 MXN,https://dico.com.mx/df/design-tahiti-cuadro-moderno.html
242,5922,Design Caminito Cuadro Moderno,"&lt;p&gt;Con los cuadros &lt;strong&gt;DESIGN&lt;/strong&gt;, incorporas un elemento decorativo, que ayuda a reforzar el estilo de tu casa y aporta personalidad&lt;/p&gt;",1000.00 MXN,https://dico.com.mx/df/design-caminito-cuadro-moderno.html
243,5923,Design Telephone Cuadro Moderno,"Con los cuadros DESIGN, incorporas un elemento decorativo, que ayuda a reforzar el estilo de tu casa y aporta personalidad.",1000.00 MXN,https://dico.com.mx/df/design-telephone-cuadro-moderno.html
244,5924,Design Postal Cuadro Moderno,"Con los cuadros DESIGN, incorporas un elemento decorativo, que ayuda a reforzar el estilo de tu casa y aporta personalidad .",1000.00 MXN,https://dico.com.mx/df/design-postal-cuadro-moderno.html
245,5925,Design Bicicleta Cuadro Moderno,"Con los cuadros DESIGN, incorporas un elemento decorativo, que ayuda a reforzar el estilo de tu casa y aporta personalidad.",1000.00 MXN,https://dico.com.mx/df/design-bicicleta-cuadro-moderno.html
246,5928,Edge Silla Tapizada,"Las nuevas sillas Edge Tapizadas en tacto piel van a encantarte para la sala, el centro, la habitaci&oacute;n o cualquier cuarto de tu casa.
Realizadas cuidadosamente con la mejor madera y de la m&aacute;s alta calidad, estos ejemplares van a volverse tu zona de confort.
Ven por tu silla tapizada Edge hoy mismo.
*Recuerda que es un producto de importaci&oacute;n.
JS.",3200.00 MXN,https://dico.com.mx/df/edge-silla-tapizada-6054.html
247,5930,Boss Wengue Silla,"Silla tapizada en color Wengue y Nogal.",2200.00 MXN,https://dico.com.mx/df/boss-silla-6056.html
248,5935,Fenix SIlla,"Silla estilo Contemporaneo. Fabricado en madera de Pino. Acabado en mate color Chocolate. Tapizado en Tactopiel Tagore Chocolate",3400.00 MXN,https://dico.com.mx/df/fenix-silla-6187.html
249,5938,Atlanta Silla,"Hermosa silla de estilo contempor&aacute;neo hecha con la mejor madera del mercado, te encantar&aacute; su c&oacute;modo y exquisito tapizado en tactopiel color crema.
Ideal para el interior de tu casa.
Compra la tuya a precio especial.
JS.",3400.00 MXN,https://dico.com.mx/df/atlanta-silla-6064.html
250,5941,Palazzo Chocolate Silla,"La sutileza y hermosura de las sillas Palazzo son precisamente lo que necesitas para darle un giro a tu estilo de vida y hogar. Su corte moderno y contempor&aacute;neo van a sorprenderte. Hechas con la mejor madera del mercado y reforzadas a la hora de ser tapizadas en tactopiel con colores fuertes y tenues para elegir.
Si&eacute;ntete fresco y feliz al estrenar una a un precio incre&iacute;ble.
Ideales para la oficina, el comedor, la sala y tu rec&aacute;mara.
JS.",3600.00 MXN,https://dico.com.mx/df/palazzo-chocolate-silla-6067.html
251,5951,Simply Chocolate Comedor,"Mesa de vidrio templado sobre base rectangular, hacen de simply el comedor de estilo moderno que estabas buscando, sillas tapizadas en tactopiel y patas al color de la mesa combinacion perfecta para tu hogar. *YLM",10000.00 MXN,https://dico.com.mx/df/simply-comedor-9358.html
252,5952,Simply Blanco Comedor,"Mesa de vidrio templado sobre base rectangular, hacen de simply el comedor de estilo moderno que estabas buscando, sillas tapizadas en tactopiel y patas al color de la mesa combinaci&oacute;n perfecta para tu hogar. *YLM",10000.00 MXN,https://dico.com.mx/df/simply-comedor-9359.html
253,5957,Simply Negro Comedor,"Mesa de vidrio templado sobre base rectangular, hacen de simply el comedor de estilo moderno que estabas buscando, sillas tapizadas en tactopiel y patas al color de la mesa combinaci&oacute;n perfecta para tu hogar. *YLM",10000.00 MXN,https://dico.com.mx/df/simply-comedor-9360.html
254,5958,Messina Antecomedor Negro,"Hermoso antecomedor con cubierta de cristal templado y sillas en cromo tapizadas en tactopiel de larga duraci&oacute;n y f&aacute;cil de limpiar, hacen de &lt;strong&gt;MESSINA&lt;/strong&gt; el mejor antecomedor de espacios peque&ntilde;os. *YLM",9000.00 MXN,https://dico.com.mx/df/messina-antecomedor-9475.html
255,5960,Messina Antecomedor Rojo,"Hermoso antecomedor con cubierta de cristal templado y sillas en cromo tapizadas en tactopiel de larga duraci&oacute;n y f&aacute;cil de limpiar, hacen de &lt;strong&gt;MESSINA&lt;/strong&gt; el mejor antecomedor de espacios peque&ntilde;os. *YLM",9000.00 MXN,https://dico.com.mx/df/messina-antecomedor-9476.html
256,5963,Messina Antecomedor Chocolate,"Hermoso antecomedor con cubierta de cristal templado y sillas en cromo tapizadas en tactopiel de larga duraci&oacute;n y f&aacute;cil de limpiar, hacen de &lt;strong&gt;MESSINA&lt;/strong&gt; el mejor antecomedor de espacios peque&ntilde;os. *YLM",9000.00 MXN,https://dico.com.mx/df/messina-antecomedor-9477.html
257,5966,Gordon Rojo Sala Modular,"Con esta sala reflejas un estilo de vida moderno y confortable, te permite disfrutar buenos momentos en casa, su dise&ntilde;o innovador hace posible disfrutar de la comodidad de dos reclinables.",40000.00 MXN,https://dico.com.mx/df/gordon-rojo-sala-modular-con-reclinables-6092.html
258,5970,Gordon Chocolate Sala Modular,"Lo &ldquo;Cool&rdquo; es atemporal y vive para siempre. Este sof&aacute; es la brillante y suave pieza central tapizada en fino tacto piel de la m&aacute;s alta calidad, que se complementa con sus dos reclinables y dos m&aacute;s en su love seat. Actitud innegable que alargar&aacute; cualquier espacio desde el recibidor hasta el entorno familiar.",36000.00 MXN,https://dico.com.mx/df/gordon-chocolate-sala-modular-con-reclinables-6096.html
259,5997,Boss Wengue Mesa Comedor,"Antecomedor estilo Moderno. Fabricado en madera de Polar. Acabado semimate enchapado color Nogal y Wengue. Silla tapizada en color Wengue y Nogal.",5200.00 MXN,https://dico.com.mx/df/boss-mesa-7725.html
260,5998,Parker Chocolate Mesa Comedor Triangular con Cristal,"Comedor triangular estilo Moderno. Producto de Importaci&oacute;n. Cubierta de Cristal Templada en la parte inferior 8 mm de espesor, cubierta de Cristal superior de 10 mm de espesor. Patas tapizadas en Tacto piel color Chocolate, con molduras Cromadas. Silla tapizada en Tacto piel color Chocolate.",7200.00 MXN,https://dico.com.mx/df/parker-mesa-triangular-con-cristal.html
261,5999,Parker Chocolate Mesa Comedor Rectangular,"Comedor rectangular estilo Moderno. Cubierta de Cristal Templado de 10 mm de espesor. Pedestales tapizados en Tacto piel color Chocolate, Rojo y Negro. Entrepa&ntilde;o de Cristal Esmerilado. Sillas tapizadas en Tacto piel color Chocolate, Rojo y Negro con pespunte en color Marfil.",7200.00 MXN,https://dico.com.mx/df/parker-mesa-rectangular-6125.html
262,6000,Fendi Beige Sillón,"El sabor internacional del estilo retro-moderno hace que esta colecci&oacute;n sea perfecta para los hogares metropolitanos. Disfruta de las diferentes opciones y preciosas telas de nuestra serie que complementar&aacute;n cualquier espacio.*",4400.00 MXN,https://dico.com.mx/df/finde-beige-sillon-ocasional.html
263,6001,Fendi Chocolate Sillón,"El sabor internacional del estilo retro-moderno hace que esta colecci&oacute;n sea perfecta para los hogares metropolitanos. Disfruta de las diferentes opciones y preciosas telas de nuestra serie que complementar&aacute;n cualquier espacio.*",4400.00 MXN,https://dico.com.mx/df/fendi-chocolate-sillon-ocasional.html
264,6002,Fendi Rojo Sillón,"El sabor internacional del estilo retro-moderno hace que esta colecci&oacute;n sea perfecta para los hogares metropolitanos. Disfruta de las diferentes opciones y preciosas telas de nuestra serie que complementar&aacute;n cualquier espacio.*",4400.00 MXN,https://dico.com.mx/df/fendi-rojo-sillon-ocasional-6245.html
265,6149,Florida Sabanas,"&lt;p style=&quot;text-align: justify;&quot;&gt;S&amp;aacute;banas de estilo femenino. Inunda tu habitaci&amp;oacute;n de color rosa, las s&amp;aacute;banas florida son de un modelo sencillo pero impactante. Mant&amp;eacute;n un ambiente y sensaci&amp;oacute;n de frescura en tu cama las 24 horas del d&amp;iacute;a.&lt;/p&gt;&lt;p style=&quot;text-align: justify;&quot;&gt;JS.&lt;/p&gt;",699.00 MXN,https://dico.com.mx/df/florida-sabanas-6275.html
266,6186,Emotion Blanco Picasso Sillón,"&iquest;Quieres un gran estilo para un espacio peque&ntilde;o? Estos hermosos dise&ntilde;os fueron construidos para eso. Amuebla &aacute;reas peque&ntilde;as con siluetas europeas hechas en madera y hermosos tapices variados&hellip; Disfr&uacute;talo con estos sillones &lt;strong&gt;EMOTION&lt;/strong&gt;.
*YLM",3800.00 MXN,https://dico.com.mx/df/emotion-blanco-picasso-sillon-ocasional-6312.html
267,6187,Emotion Blanco Circulos Sillón,"&iquest;Quieres un gran estilo para un espacio peque&ntilde;o? Estos hermosos dise&ntilde;os fueron construidos para eso. Amuebla &aacute;reas peque&ntilde;as con siluetas europeas hechas en madera y hermosos tapices variados&hellip; Disfr&uacute;talo con estos sillones &lt;strong&gt;EMOTION&lt;/strong&gt;.
*YLM",3800.00 MXN,https://dico.com.mx/df/emotion-blanco-circulos-sillon-ocasional-6313.html
268,6188,Emotion Blanco Aceituna Sillón,"&iquest;Quieres un gran estilo para un espacio peque&ntilde;o? Estos hermosos dise&ntilde;os fueron construidos para eso. Amuebla &aacute;reas peque&ntilde;as con siluetas europeas hechas en madera y hermosos tapices variados&hellip; Disfr&uacute;talo con estos sillones &lt;strong&gt;EMOTION&lt;/strong&gt;.
*YLM",4200.00 MXN,https://dico.com.mx/df/emotion-blanco-aceituna-sillon-ocasional.html
269,6189,Emotion Blanco Grecas Sillón,"&iquest;Quieres un gran estilo para un espacio peque&ntilde;o? Estos hermosos dise&ntilde;os fueron construidos para eso. Amuebla &aacute;reas peque&ntilde;as con siluetas europeas hechas en madera y hermosos tapices variados&hellip; Disfr&uacute;talo con estos sillones &lt;strong&gt;EMOTION&lt;/strong&gt;.
*YLM",3800.00 MXN,https://dico.com.mx/df/emotion-blanco-grecas-sillon-ocasional-6315.html
270,6273,Balero Chorona Juego Jarrones Vidrio Soplado,"La autenticidad y la nobleza de los materiales son los &uacute;nicos responsables de infundir estilo al entorno. Con estos jarrones elaborados con un sello irrepetible, tendr&aacute;s esa pieza clave para crear un espacio &uacute;nico.",2400.00 MXN,https://dico.com.mx/df/bbalero-chorona-juego-jarrones-vidrio-soplado.html
271,6275,Balero Rojo Solido Juego Jarrones Vidrio Soplado,"La autenticidad y la nobleza de los materiales son los &uacute;nicos responsables de infundir estilo al entorno. Con estos jarrones elaborados con un sello irrepetible, tendr&aacute;s esa pieza clave para crear un espacio &uacute;nico.",2400.00 MXN,https://dico.com.mx/df/balero-rojo-solido-juego-jarrones-vidrio-soplado-6401.html
272,6278,Dizzen Rojo Sólido Jarrones Triangulares Vidrio Soplado,"Busca equilibrio a trav&eacute;s de combinaciones con colores vibrantes y elementos decorativos. Con los Jarrones Dizzen, aportas personalidad a tu espacio y lo haces &uacute;nico.",2000.00 MXN,https://dico.com.mx/df/dizzen-rojo-solido-juego-jarrones-triangulares-vidrio-soplado-6404.html
273,6279,Dizzen Cromo Jarrones Triangulares Vidrio Soplado,".",2000.00 MXN,https://dico.com.mx/df/dizzen-cromo-juego-jarrones-triangulares-vidrio-soplado-6405.html
274,6283,Balero Hueso Solido Juego Jarrones Vidrio Soplado,"La autenticidad y la nobleza de los materiales son los &uacute;nicos responsables de infundir estilo al entorno. Con estos jarrones elaborados con un sello irrepetible, tendr&aacute;s esa pieza clave para crear un espacio &uacute;nico.",2400.00 MXN,https://dico.com.mx/df/balero-hueso-solido-juego-jarrones-vidrio-soplado-6409.html
275,6287,Dizzen Hueso Sólido Jarrones Triangulares Vidrio Soplado,"Busca equilibrio a trav&eacute;s de combinaciones con colores vibrantes y elementos decorativos. Con los Jarrones Dizzen, aportas personalidad a tu espacio y lo haces &uacute;nico.",2000.00 MXN,https://dico.com.mx/df/dizzen-hueso-solido-juego-jarrones-triangulares-vidrio-soplado-6413.html
276,6359,Sind Sabanas Individual,".",999.00 MXN,https://dico.com.mx/df/sind-sabanas-individual-6485.html
